source,target,nu_gap,within_median,separation,n_reps,max_r2,mean_r2,p_global,q_global,src_class,tgt_class
Fmo2,Hspa1b,0.5861406710757522,0.2592697294753269,0.3268709416004253,4,0.6639170550857028,0.273369698955101,0.042185227089057704,0.06149749127861202,output,external
Npas2,Hspa1b,0.5870603984350278,0.2731965918945607,0.3138638065404671,4,0.7037703807944987,0.3254349115022899,0.042185227089057704,0.06149749127861202,clock,external
Npas2,Pnpla2,0.5891506173549002,0.6893793616706744,-0.10022874431577422,4,0.5290327455951553,0.2481916244238514,0.041861968643930825,0.06149749127861202,clock,external
Wee1,G6pc,0.5861113190008258,0.1379361101049641,0.4481752088958617,4,0.7716227063718437,0.3726200879343879,0.042185227089057704,0.06149749127861202,output,output
Pck1,Cyp2b10,0.5858403365640376,0.21580408846790808,0.37003624809612945,4,0.7730808959179075,0.3772060367842839,0.042185227089057704,0.06149749127861202,output,output
Pck1,Nampt,0.5882016125393119,0.27121173685048167,0.31698987568883025,4,0.6535411935367852,0.2595593077264462,0.041861968643930825,0.06149749127861202,output,output
Pck1,Mfsd2a,0.5861024289632295,0.20925958474479334,0.37684284421843617,4,0.6727061897362976,0.30996830751070203,0.042185227089057704,0.06149749127861202,output,output
Slc45a3,Elovl3,0.5859187264232127,0.27076923699938205,0.3151494894238307,4,0.7486242332479065,0.3207432464548851,0.042185227089057704,0.06149749127861202,output,output
Fkbp5,Per3,0.5891077912651101,0.1893811220746618,0.39972666919044836,4,0.8012323479403204,0.4097691402343144,0.041861968643930825,0.06149749127861202,external,clock
Nr1d1,Tef,0.5866807178924935,0.1689483348971377,0.41773238299535587,4,0.860901647554406,0.350008172626528,0.042185227089057704,0.06149749127861202,clock,clock
Por,Fmo2,0.5850443335393598,0.15512867344474301,0.4299156600946168,4,0.7109654401558243,0.29381442303347055,0.04250848553418458,0.06170391276258416,output,output
Pck1,G6pc,0.5843698654227716,0.2063783992884909,0.3779914661342807,4,0.6514977614206248,0.3082200050739004,0.04250848553418458,0.06170391276258416,output,output
Nr1d1,Usp2,0.5844908245764815,0.23311993238768652,0.35137089218879497,4,0.8167192535856711,0.42715522114472804,0.04250848553418458,0.06170391276258416,clock,output
Per1,Avpr1a,0.5828133925532368,0.1356612745446733,0.4471521180085635,4,0.7783471099997646,0.3915685791074429,0.04267011475674802,0.061762566672054306,clock,output
G6pc,Elovl3,0.5827366852814195,0.22066150426550696,0.3620751810159126,4,0.667921488962549,0.2167064318874088,0.04267011475674802,0.061762566672054306,output,output
Dbp,Cirbp,0.5813801989489276,0.3312983559142423,0.2500818430346853,4,0.7571832559611644,0.33306044434976695,0.04331663164700178,0.0624323163342218,clock,external
Abca1,Cry2,0.5816067503072351,0.14232922864648087,0.4392775216607542,4,0.6562766189929614,0.22480358999600347,0.04331663164700178,0.0624323163342218,output,clock
Arntl,Slc45a3,0.5812646893753902,0.18024622672289298,0.40101846265249724,4,0.7607490160442589,0.3480481150263342,0.04331663164700178,0.0624323163342218,clock,output
Hspa1b,Avpr1a,0.5809056143182583,0.07816772039877959,0.5027378939194787,4,0.7969213086589476,0.3862110458070615,0.043478260869565216,0.062488501870362416,external,output
G6pc,Fmo2,0.5806838999866895,0.1674993080804627,0.41318459190622675,4,0.8203683056598257,0.35876102811184235,0.043478260869565216,0.062488501870362416,output,output
Nampt,Mfsd2a,0.5803375134485149,0.21297210398072094,0.36736540946779395,4,0.5670021081998495,0.2612159430197847,0.043801519314692096,0.06277601713315224,output,output
Per3,Slc45a3,0.5801360001979246,0.1230911575544118,0.45704484264351275,4,0.6888615894485319,0.2706862923398702,0.043801519314692096,0.06277601713315224,clock,output
Pck1,Fmo2,0.5766475784312624,0.23845168584931004,0.3381958925819523,4,0.8339643380613306,0.3591864923903817,0.04428640698238241,0.06285215698474607,output,output
Nr1d1,Abca1,0.5763774399055265,0.11987198032502756,0.45650545958049893,4,0.7592549312049743,0.35187031175277084,0.04428640698238241,0.06285215698474607,clock,output
Nr1d1,Mfsd2a,0.5787599056610113,0.23711782948621146,0.34164207617479986,4,0.708232995925989,0.26409394438568495,0.044124777759818976,0.06285215698474607,clock,output
Nr1d2,Cyp2b10,0.577661085648645,0.25318707431837656,0.3244740113302685,4,0.6561173521027002,0.301847436710295,0.04428640698238241,0.06285215698474607,clock,output
Nfil3,Cyp2b10,0.5781478991386766,0.15968895265418664,0.41845894648448995,4,0.7394709016682934,0.3275622832243888,0.04428640698238241,0.06285215698474607,clock,output
Npas2,Mfsd2a,0.577722554575025,0.1300163653954527,0.4477061891795723,4,0.7048052229241086,0.3338922872190148,0.04428640698238241,0.06285215698474607,clock,output
Per1,Slc45a3,0.5797236350547392,0.2161486275342302,0.36357500752050903,4,0.7045132217614338,0.3233673344725636,0.04396314853725554,0.06285215698474607,clock,output
Per3,Rora,0.5758854038870298,0.18551448440881074,0.39037091947821906,4,0.6239238117859156,0.29384588135603484,0.044448036204945855,0.0629938093085394,clock,clock
Usp2,Rora,0.5747673006441449,0.20587605415371274,0.3688912464904322,4,0.7223383389953157,0.3276319211122679,0.044771294650072735,0.063275935157315,output,clock
Npas2,Cyp2b10,0.5745694243638235,0.10692091694936229,0.46764850741446123,4,0.7507342661524534,0.3720693130131719,0.044771294650072735,0.063275935157315,clock,output
Elovl3,Fmo2,0.5739525055674467,0.18882691045054417,0.38512559511690253,4,0.8621661552084307,0.3115878297006762,0.045094553095199615,0.06364452853740776,output,output
Wee1,Cyp2b10,0.5728507744183444,0.10563665916234563,0.46721411525599876,4,0.73449913187033,0.35495634517247476,0.045417811540326494,0.06401210229542559,output,output
Per1,Rorb,0.5726068826037756,0.24261879709862333,0.32998808550515224,4,0.7560871155418986,0.2084841405972947,0.04557944076288993,0.06415117422290724,clock,clock
Fkbp5,Wee1,0.5725537324153971,0.13333436600022958,0.4392193664151675,4,0.8277268662824129,0.44233142713391715,0.04574106998545337,0.06420130897407297,external,output
Por,Lpl,0.5725586962636141,0.22141103544131402,0.3511476608223001,4,0.625444823743492,0.2990038656939846,0.04574106998545337,0.06420130897407297,output,output
Nr1d1,Npas2,0.5715172267596267,0.13051614847996199,0.4410010782796647,4,0.9066219202989682,0.4026419621060716,0.04590269920801681,0.06433954675786675,clock,clock
Fkbp5,Mfsd2a,0.5709553651303204,0.13758646881655953,0.43336889631376085,4,0.6010414194700282,0.20742135066264722,0.04606432843058025,0.06447740476752922,external,output
Abca1,Mfsd2a,0.5692847269221653,0.20427900009250213,0.36500572682966315,4,0.6970844938161684,0.31775099717350286,0.04654921609827057,0.06497760438922974,output,output
Slc2a1,Cry2,0.5693062395651414,0.23859708559415402,0.3307091539709873,4,0.5309147639904788,0.202404852897737,0.04654921609827057,0.06497760438922974,output,clock
Gys2,Cyp7a1,0.5675123680495355,0.17545069152573972,0.3920616765237958,4,0.6009379503051542,0.2626510657867358,0.04719573298852432,0.06570007092254956,output,output
Por,Cyp7a1,0.5678747105551014,0.2360513694734538,0.3318233410816476,4,0.6319457585076029,0.2763334631271641,0.04719573298852432,0.06570007092254956,output,output
Usp2,Wee1,0.567081520264658,0.1879463057515524,0.37913521451310556,4,0.7044291149606678,0.167966552401881,0.047357362211087765,0.0657454388189352,output,output
Nampt,Lpl,0.567007884505416,0.2758449726536357,0.2911629118517802,4,0.7032032542027059,0.3317996532494673,0.047357362211087765,0.0657454388189352,output,output
Rora,Rorb,0.5655875823625907,0.23214411485173234,0.3334434675108583,4,0.5999522373810628,0.16652776088807741,0.0475189914336512,0.06579056015066655,clock,clock
Slc45a3,Slc2a1,0.5662213054032494,0.18567518160371976,0.3805461237995297,4,0.6721698906590898,0.3303383269367799,0.0475189914336512,0.06579056015066655,output,output
Cry1,Cirbp,0.5647995634374995,0.21099327400803597,0.3538062894294635,4,0.8732240117069454,0.4157920061317957,0.047680620656214645,0.06592476587338225,clock,external
Arntl,Hspa1b,0.5641562382413081,0.34291008954439284,0.22124614869691528,4,0.8332261950818332,0.3754484968524881,0.04784224987877808,0.06596921870970889,clock,external
Nr1d2,Mfsd2a,0.5643432712447208,0.13431702289041925,0.4300262483543016,4,0.6846935635597362,0.3114331681717174,0.04784224987877808,0.06596921870970889,clock,output
Per2,Slc45a3,0.563492717909241,0.13539500058637188,0.42809771732286916,4,0.7525901946200045,0.3126868973629632,0.04816550832390496,0.06618999080625175,clock,output
Gys2,Mt1,0.5619291551123139,0.21654074058406486,0.34538841452824903,4,0.7888261177518698,0.347438739389117,0.048327137546468404,0.06618999080625175,output,external
Per1,Cry2,0.5615556470991037,0.1881722140026305,0.37338343309647315,4,0.8125144617744127,0.35604931868675943,0.048327137546468404,0.06618999080625175,clock,clock
Hmgcr,Tef,0.5637668022738385,0.2020244904813652,0.3617423117924733,4,0.7439805196506712,0.3607455333197668,0.04816550832390496,0.06618999080625175,output,clock
Hmgcr,Mfsd2a,0.5624162116115503,0.1699163426950011,0.3924998689165492,4,0.6696566370147261,0.2952868667861026,0.048327137546468404,0.06618999080625175,output,output
Nfil3,Lpl,0.5609074503295618,0.13220037269158236,0.42870707763797944,4,0.662518765263955,0.30852326926660933,0.04848876676903184,0.06632221924515899,clock,output
Fkbp5,Npas2,0.5596873915125068,0.16193914283465244,0.39774824867785435,4,0.879638026532916,0.3548312924940856,0.04865039599159528,0.06645409318423001,external,clock
Usp2,Nampt,0.5585604476042374,0.1381104604229483,0.4204499871812891,4,0.7443304644559234,0.3657094787043418,0.049296912881849037,0.06724706054431616,output,output
Per2,Arntl,0.5578111500467162,0.10155152135932212,0.4562596286873941,4,0.8833334135640423,0.4510045341534815,0.04945854210441248,0.067287389057939,clock,clock
Cry2,Mfsd2a,0.5581617087426688,0.28376775532769116,0.27439395341497763,4,0.6675729622562354,0.2544310169271959,0.04945854210441248,0.067287389057939,clock,output
Hmgcr,Rora,0.5560225157306011,0.17378911370133826,0.38223340202926287,4,0.6528715115910475,0.3455097490549647,0.05010505899466623,0.06735759250074524,output,clock
Cry1,Nfil3,0.5566730352617595,0.3540762460439033,0.20259678921785618,4,0.7720350093773763,0.22279522236784574,0.04978180054953936,0.06735759250074524,clock,clock
Arntl,Rora,0.5560893210202805,0.14527431415875175,0.4108150068615288,4,0.6969311532206145,0.30177557856119,0.05010505899466623,0.06735759250074524,clock,clock
Npas2,Slc2a1,0.5556336980194709,0.1936117723371873,0.36202192568228364,4,0.6204659408110608,0.2572520514101764,0.05010505899466623,0.06735759250074524,clock,output
Per1,Per2,0.5570044991746128,0.17906486663400817,0.37793963254060464,4,0.7804061414856807,0.3826225340020815,0.04978180054953936,0.06735759250074524,clock,clock
Rorb,Npas2,0.5556387103118433,0.4028023221552385,0.15283638815660483,4,0.7957432131460296,0.141121410264347,0.05010505899466623,0.06735759250074524,clock,clock
Cry1,Cyp7a1,0.555030946637221,0.06740785437141214,0.4876230922658088,4,0.7628751979500468,0.34062736788993725,0.05010505899466623,0.06735759250074524,clock,output
Cry2,Lpl,0.5556924598331983,0.15409890190158193,0.40159355793161633,4,0.509177212918686,0.23243757516385455,0.05010505899466623,0.06735759250074524,clock,output
Dbp,Cry1,0.5552681667159209,0.1809579266912098,0.37431024002471114,4,0.7879883312751491,0.4077230631574819,0.05010505899466623,0.06735759250074524,clock,clock
Usp2,Slc45a3,0.553670096286589,0.14402658102546942,0.40964351526111964,4,0.8408170876430889,0.37084220784690686,0.050266688217229676,0.06748584360126092,output,output
Mfsd2a,Cyp7a1,0.5525164007512532,0.17480532293540252,0.37771107781585067,4,0.616161415295722,0.2995155645042956,0.05042831743979311,0.0676137571988805,output,output
Hspa1b,Per3,0.5519170869764608,0.09506152163523443,0.4568555653412264,4,0.8242320447738454,0.39065373384533547,0.050589946662356555,0.06769091076797575,external,clock
Fkbp5,Per1,0.551398010840384,0.1409447929486241,0.41045321789175987,4,0.7980168010430625,0.3982502624770824,0.05075157588491999,0.06769091076797575,external,clock
Tef,Slc45a3,0.551039444827301,0.3376157573269418,0.21342368750035923,4,0.6313947273552347,0.2626377709816794,0.05075157588491999,0.06769091076797575,clock,output
Rora,Slc45a3,0.5510985469307894,0.2761803320066397,0.2749182149241497,4,0.5434878738281181,0.19163597013705655,0.05075157588491999,0.06769091076797575,clock,output
Cry2,Slc2a1,0.5502951162093157,0.15212597396201752,0.39816914224729816,4,0.7680850404646956,0.2638713992369333,0.050913205107483435,0.06781772026735376,clock,output
Dbp,Nfil3,0.5498692030314497,0.17794184347443082,0.3719273595570189,4,0.8154055241169161,0.37212533648625246,0.051236463552610315,0.06801903446480786,clock,clock
Per2,Rora,0.5488640213730266,0.16165937583424575,0.38720464553878087,4,0.7260520670500186,0.3059154802205042,0.05139809277517375,0.06801903446480786,clock,clock
Avpr1a,G6pc,0.5490889199076632,0.20792385105911826,0.3411650688485449,4,0.8175194390204977,0.39714588104707144,0.05139809277517375,0.06801903446480786,output,output
Avpr1a,Rorb,0.5490782391974016,0.23283543171160018,0.31624280748580147,4,0.7532095610058257,0.24397035530814812,0.05139809277517375,0.06801903446480786,output,clock
Arntl,Mfsd2a,0.5478550477721422,0.14207596090955382,0.4057790868625884,4,0.833168441590459,0.36139312169728965,0.05139809277517375,0.06801903446480786,clock,output
Abca1,Wee1,0.5445001552726083,0.39372925245488544,0.15077090281772287,4,0.6010039862961509,0.2670297340449451,0.05204460966542751,0.06825412773368164,output,output
Pck1,Rorb,0.5453708775073443,0.18453241830265435,0.36083845920468993,4,0.6800920670070505,0.23576913361955934,0.05188298044286407,0.06825412773368164,output,clock
Slc45a3,Mfsd2a,0.545486642520184,0.10721615529355182,0.43827048722663214,4,0.5506500211336565,0.20824359864253633,0.05188298044286407,0.06825412773368164,output,output
Tef,Elovl3,0.5451263606159712,0.10582274911044537,0.4393036115055258,4,0.8082370132453761,0.38656984990299315,0.05204460966542751,0.06825412773368164,clock,output
Per1,Hmgcr,0.5457001825803245,0.20972291867879284,0.33597726390153165,4,0.8069323792427109,0.3974187125335736,0.05188298044286407,0.06825412773368164,clock,output
Arntl,Fmo2,0.5444939227160392,0.14504122237461553,0.3994527003414237,4,0.8132273315023801,0.3530489573926072,0.05204460966542751,0.06825412773368164,clock,output
Pnpla2,Per1,0.5444501735529672,0.12956320273832578,0.41488697081464143,4,0.6216116343384037,0.25235715555892846,0.05204460966542751,0.06825412773368164,external,clock
Nampt,G6pc,0.5439882692619327,0.4890415110781435,0.05494675818378919,4,0.6068455833019684,0.17379482787171371,0.05236786811055439,0.06841392000596784,output,output
Per3,Wee1,0.5434792627535231,0.2174740460461823,0.3260052167073408,4,0.6496015520143361,0.3815884202064808,0.05236786811055439,0.06841392000596784,clock,output
Nfil3,G6pc,0.543770062737543,0.16895005085807302,0.37482001187947,4,0.7018337508620036,0.25457972839170123,0.05236786811055439,0.06841392000596784,clock,output
Hspa1b,Per1,0.5421298418486944,0.11956122083942711,0.4225686210092673,4,0.82857394356597,0.42883308157320493,0.052529497333117826,0.06853720586740981,external,clock
Arntl,Hlf,0.5415144869372697,0.2566545178404165,0.2848599690968532,4,0.6546271730515107,0.3591696171211294,0.052852755778244706,0.0688707904578406,clock,clock
Wee1,Rorb,0.540373903568795,0.1549273236068096,0.3854465799619854,4,0.8048470043004188,0.26295226076542577,0.05301438500080815,0.06899317792570052,output,clock
Wee1,Rora,0.540047078262613,0.14798324069627333,0.39206383756633967,4,0.6758498483741687,0.28278203907500365,0.05333764344593502,0.06932532993802014,output,clock
Hspa1b,Cry2,0.538643126982224,0.14237531241005302,0.39626781457217103,4,0.7096134363805067,0.2783551927643021,0.053822531113625345,0.06977755624018349,external,clock
Nfil3,Fkbp5,0.5382107605300324,0.32864628504362725,0.2095644754864051,4,0.7829056235250562,0.41467902807823115,0.053822531113625345,0.06977755624018349,clock,external
Usp2,Cyp2b10,0.5375169023815991,0.12361337036786048,0.41390353201373864,4,0.7837437493328578,0.36483497117363123,0.05398416033618878,0.06980946622154362,output,output
Cyp2b10,Cyp7a1,0.5377307047462041,0.31984633686480796,0.21788436788139615,4,0.6340781990694644,0.2042042052822245,0.05398416033618878,0.06980946622154362,output,output
Wee1,Nfil3,0.536546228650165,0.12838394099437045,0.40816228765579454,4,0.7805763797079477,0.33828069344729483,0.054145789558752225,0.06992973328310331,output,clock
Nfil3,Cyp7a1,0.535396013278754,0.121373652297669,0.41402236098108497,4,0.6969304521071318,0.2932292072400413,0.054469048003879104,0.07008075746963738,clock,output
Npas2,Hlf,0.5356676310857325,0.19510505601247086,0.3405625750732616,4,0.6953349076413704,0.3215813061732481,0.054469048003879104,0.07008075746963738,clock,clock
Rorb,Cyp2b10,0.5353739245868233,0.298309158252938,0.2370647663338853,4,0.706389307272177,0.2823867408141618,0.054469048003879104,0.07008075746963738,clock,output
Usp2,Mfsd2a,0.534840763816145,0.13523139724137176,0.3996093665747732,4,0.7730608583145324,0.33293630552056724,0.05463067722644254,0.07020007578025844,output,output
Per1,Per3,0.5334479240949263,0.28556327500550927,0.247884649089417,4,0.7377623850160657,0.3854048874273876,0.0552771941166963,0.0709413864041732,clock,clock
Pnpla2,Abca1,0.5301891100314294,0.05618349782143879,0.47400561220999066,4,0.7859908969679412,0.3607796719462286,0.056731857119767255,0.07262532965457642,external,output
Rorb,Cirbp,0.5304576344222174,0.24811147447689247,0.2823461599453249,4,0.8119867561463705,0.32123408052351343,0.056731857119767255,0.07262532965457642,clock,external
Arntl,Mt1,0.5294517404950321,0.41336077091489976,0.11609096958013232,4,0.8739998408650937,0.38010197339378926,0.057055115564894135,0.07294750660053591,clock,external
Abca1,Npas2,0.5285705789373715,0.15337694695445328,0.3751936319829182,4,0.5897230201617429,0.25389533768937106,0.05721674478745757,0.07306248488523717,output,clock
Nfil3,Por,0.52597144428493,0.4509867185957068,0.07498472568922321,4,0.5985915163472358,0.2652480571353121,0.05754000323258445,0.07310880709975506,clock,output
Nfil3,Cry1,0.5277831187713854,0.5878587935769668,-0.0600756748055814,4,0.67156019635078,0.11259208285741319,0.057378374010021015,0.07310880709975506,clock,clock
Cry1,Elovl3,0.5256785360358882,0.13397888220219778,0.39169965383369043,4,0.7887856901095964,0.37131520202834084,0.05754000323258445,0.07310880709975506,clock,output
Nampt,Hspa1b,0.5254780268288506,0.22359655472734108,0.3018814721015095,4,0.8111722933252814,0.3891628977949804,0.05754000323258445,0.07310880709975506,output,external
Per2,Nfil3,0.5242366883971429,0.15328088897175912,0.37095579942538376,4,0.8188564743398715,0.3684787761782697,0.05850977856796509,0.07397204014982187,clock,clock
Slc45a3,Fmo2,0.5239139894253524,0.27295091500839685,0.25096307441695553,4,0.8355382287900134,0.3322079806213824,0.05850977856796509,0.07397204014982187,output,output
Por,Slc2a1,0.5242268673744053,0.1163811021092086,0.40784576526519667,4,0.7511104350646045,0.28451231974500735,0.05850977856796509,0.07397204014982187,output,output
Npas2,G6pc,0.5240995122869632,0.12143636056167614,0.402663151725287,4,0.7388595006065127,0.38018610700035166,0.05850977856796509,0.07397204014982187,clock,output
Hmgcr,Avpr1a,0.5237801732903313,0.19723072815715748,0.32654944513317385,4,0.5834650897751223,0.27603544727266405,0.058671407790528526,0.07399277789424327,output,output
Elovl3,Cyp2b10,0.5237552739957083,0.13187029452797658,0.3918849794677317,4,0.5499253879739363,0.24353390473781844,0.058671407790528526,0.07399277789424327,output,output
Cry1,Mt1,0.5233200143098083,0.2934554638187047,0.22986455049110366,4,0.8304753344520563,0.4157550341980372,0.05883303701309197,0.07410490076185502,clock,external
Pck1,Nfil3,0.5216358431824035,0.17989219630600134,0.3417436468764022,4,0.5838517401883596,0.24163551527869187,0.05947955390334572,0.07466138280749562,output,clock
Gys2,Fkbp5,0.5189255663692158,0.26780298193685775,0.2511225844323581,4,0.8287112899968181,0.4152020417470942,0.059641183125909165,0.07466138280749562,output,external
Pck1,Mt1,0.5197478344099548,0.3645648498431101,0.15518298456684465,4,0.8737303655186383,0.37576597679727575,0.059641183125909165,0.07466138280749562,output,external
Pnpla2,Rora,0.5189082595375272,0.09434758137920055,0.42456067815832665,4,0.5314194829078742,0.2484717707885004,0.059641183125909165,0.07466138280749562,external,clock
Cyp2b10,Lpl,0.5198544021530599,0.21512015720517755,0.30473424494788237,4,0.6363883325264722,0.28494788122127923,0.059641183125909165,0.07466138280749562,output,output
Slc2a1,Pnpla2,0.5157484130006023,0.2333688912155663,0.28237952178503595,4,0.7008309829296637,0.3543858985972056,0.060287700016162925,0.07537811817971782,output,external
Tef,Lpl,0.5128859823108034,0.13862791981354106,0.37425806249726234,4,0.8415273491079798,0.3277818995546864,0.06125747535154356,0.07566226349481563,clock,output
Usp2,Mt1,0.5129002594964442,0.4348290175731235,0.07807124192332077,4,0.8987104205301153,0.3766816559144668,0.06125747535154356,0.07566226349481563,output,external
Per1,Npas2,0.5110317946406222,0.14030019199168653,0.3707316026489357,4,0.8616772560282571,0.3707303800873377,0.06125747535154356,0.07566226349481563,clock,clock
Usp2,Npas2,0.5124556190226714,0.42876398518213726,0.08369163384053419,4,0.5229694634384594,0.17200946091855873,0.06125747535154356,0.07566226349481563,output,clock
Pnpla2,Cry2,0.513013310541214,0.17434669180873255,0.3386666187324815,4,0.8084002767329672,0.3308438696680135,0.06125747535154356,0.07566226349481563,external,clock
Nfil3,Mfsd2a,0.5145452809871773,0.2686039361992758,0.24594134478790153,4,0.6669898482567722,0.22646593527924008,0.06093421690641668,0.07566226349481563,clock,output
Usp2,Gys2,0.5141269895912504,0.2086021362156667,0.30552485337558366,4,0.7783746636287625,0.3838703628765762,0.06125747535154356,0.07566226349481563,output,output
Hspa1b,Abca1,0.5127557010194406,0.06536971809991447,0.4473859829195261,4,0.8173253770732296,0.36701670723508284,0.06125747535154356,0.07566226349481563,external,output
Arntl,Cyp7a1,0.5124872452668492,0.14853390964817947,0.3639533356186697,4,0.8736796011786969,0.42269754078218963,0.06125747535154356,0.07566226349481563,clock,output
Avpr1a,Slc2a1,0.5113946944857528,0.2839759944997309,0.22741869998602193,4,0.5581572114928524,0.19453187638658165,0.06125747535154356,0.07566226349481563,output,output
Nampt,Rorb,0.5097072575725435,0.2972038879659391,0.21250336960660443,4,0.665764436851307,0.14597384852150092,0.06158073379667044,0.07587759097800142,output,clock
Dbp,Lpl,0.5099431172403138,0.1865921457995216,0.3233509714407922,4,0.7331748617043268,0.31917927515576894,0.06158073379667044,0.07587759097800142,clock,output
Dbp,Nampt,0.5089462302281531,0.17706096668554422,0.3318852635426089,4,0.8428189455548976,0.392458314960769,0.061903992241797316,0.07618377789177713,clock,output
Nampt,Cyp2b10,0.5074543140549272,0.11710635560656249,0.3903479584483648,4,0.7487335566531281,0.2980393416539869,0.06238887990948763,0.07668789943035935,output,output
Rora,Lpl,0.5065508116308485,0.21261471528949843,0.29393609634135004,4,0.6701704234787307,0.3175719809049196,0.06271213835461452,0.07699237226909904,clock,output
G6pc,Cyp2b10,0.5057251994064189,0.15315728534284645,0.35256791406357246,4,0.6637762579396583,0.3092034713007861,0.06319702602230483,0.0774943074810212,output,output
Cyp7a1,Slc2a1,0.5049543433220063,0.20376811541998324,0.30118622790202304,4,0.629107424382046,0.2202428183109137,0.06352028446743171,0.07770368532090385,output,output
Hlf,Slc45a3,0.5048733115943482,0.2985310059265327,0.20634230566781553,4,0.5547553821780872,0.15942148952607427,0.06352028446743171,0.07770368532090385,clock,output
Tef,Hlf,0.5040798604124961,0.1573785959079534,0.3467012645045427,4,0.6320585135047629,0.2867512354992172,0.06384354291255859,0.07800547988956498,clock,clock
Npas2,Por,0.5030770564855346,0.11593885100437326,0.3871382054811613,4,0.6765044605450017,0.3372556327905256,0.06400517213512202,0.07801587369101595,clock,output
Arntl,G6pc,0.5038163211741832,0.16280421954101199,0.3410121016331712,4,0.8376949905469893,0.4016352774649678,0.06400517213512202,0.07801587369101595,clock,output
Slc45a3,Gys2,0.5024962578326997,0.5083897097223212,-0.005893451889621537,4,0.5581077594679894,0.24269033890146038,0.06432843058024891,0.07831621357380363,output,output
G6pc,Cyp7a1,0.5020406309401167,0.27529395831125414,0.2267466726288626,4,0.7065873924361934,0.3087755682965945,0.06449005980281235,0.07841929706332432,output,output
Nr1d2,Cry2,0.5011935164186184,0.15472307856886003,0.3464704378497584,4,0.745537892206943,0.30319295122412016,0.06481331824793923,0.07862472773172628,clock,clock
Cry1,Hspa1b,0.5016851458000131,0.20700278974854555,0.29468235605146753,4,0.8758996013883319,0.4338853209182747,0.06481331824793923,0.07862472773172628,clock,external
Hmgcr,Lpl,0.4998201244492249,0.1372561065761831,0.3625640178730418,4,0.5031149604541367,0.22169315923237773,0.06578309358331987,0.07970626915743513,output,output
Nr1d2,Wee1,0.49785181670031503,0.1064629156519508,0.3913889010483642,4,0.7793666374839388,0.36606928184519205,0.06626798125101019,0.08010328931765051,clock,output
Npas2,Cry2,0.4982990660678648,0.35620357856802237,0.1420954874998424,4,0.6984586996105779,0.23101908948763844,0.06626798125101019,0.08010328931765051,clock,clock
Wee1,Npas2,0.49662889061633186,0.14120173432624736,0.3554271562900845,4,0.6076355673376164,0.21322010597633073,0.06723775658639082,0.08108316445151745,output,clock
Rora,Gys2,0.4970961171244491,0.20181212732625753,0.2952839897981916,4,0.5065679454410481,0.24582390601486917,0.06723775658639082,0.08108316445151745,clock,output
G6pc,Cry1,0.496594233939778,0.4758705843519471,0.02072364958783085,4,0.6206988502716506,0.15346162111009243,0.06739938580895426,0.08118200252875223,output,clock
Cry1,Nampt,0.4946936132789269,0.12523587565151534,0.3694577376274116,4,0.6597873055097303,0.2367962433471889,0.06836916114433489,0.08167587764195253,clock,output
Per2,Rorb,0.4928482915226273,0.2554636365408966,0.23738465498173072,4,0.8230062872134842,0.25396533005320326,0.06853079036689834,0.08167587764195253,clock,clock
Gys2,Slc2a1,0.49367302038897065,0.11321159690810864,0.380461423480862,4,0.7776082055592743,0.29753799072243825,0.06853079036689834,0.08167587764195253,output,output
Avpr1a,Por,0.49319767715193946,0.18099226128137708,0.3122054158705624,4,0.73595925892183,0.36375604506704395,0.06853079036689834,0.08167587764195253,output,output
Per2,Hlf,0.492585121144397,0.14907381886630555,0.34351130227809146,4,0.7378175498606763,0.3149211450620366,0.06853079036689834,0.08167587764195253,clock,clock
Rora,Hlf,0.49432911843378313,0.23680908969739664,0.25752002873638646,4,0.5811507892188169,0.2193175435402674,0.06836916114433489,0.08167587764195253,clock,clock
Cry1,Cyp2b10,0.49563494523934726,0.2322706143542089,0.26336433088513833,4,0.72939411961407,0.3417651303469591,0.06820753192177145,0.08167587764195253,clock,output
Hlf,Slc2a1,0.4954080167103077,0.2414645903015008,0.2539434264088069,4,0.6279438800916124,0.31692500960242465,0.06820753192177145,0.08167587764195253,clock,output
Wee1,Slc2a1,0.4956219734326479,0.2735794115191395,0.2220425619135084,4,0.7312789725712137,0.2777218843432997,0.06820753192177145,0.08167587764195253,output,output
Arntl,Por,0.49256152876278037,0.10561039834882216,0.38695113041395823,4,0.8250606142622264,0.3704740066335122,0.06869241958946178,0.08177286864680088,clock,output
Nr1d1,Pnpla2,0.492063355307506,0.30137043034556343,0.19069292496194257,4,0.5388492801575107,0.2699788112798066,0.06901567803458865,0.0820618155393767,clock,external
Nfil3,Slc2a1,0.49022101308983945,0.24588555391944167,0.24433545917039778,4,0.741398574442532,0.3046998394707327,0.07030871181509617,0.08311435886262529,clock,output
Nfil3,Fmo2,0.4900236711995145,0.21086721060516597,0.2791564605943485,4,0.8463490208015128,0.3173261913761862,0.07030871181509617,0.08311435886262529,clock,output
Slc45a3,Lpl,0.49010488979798744,0.1528554409791618,0.3372494488188257,4,0.621206954282951,0.30634485888913765,0.07030871181509617,0.08311435886262529,output,output
Gys2,Lpl,0.49044380924393005,0.2222166528473847,0.2682271563965454,4,0.6881656708582549,0.29938076988924534,0.07030871181509617,0.08311435886262529,output,output
